fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.1,0.580914440904511,0.1491701997847357,0.5774260629170376,0.15494187397164483,0.42718552193637144,0.1396610686502259,0.34187449917394097,0.20860490644918928,0.3326218506124442,0.20027927372148208,0.5445862209821752,0.20507473828728198,0.403501862264409,0.1458635107733954,7
0.11,0.6148230914568587,0.12986788272354102,0.5995555829227831,0.14105330007974828,0.4395034038943266,0.13205605860250327,0.37047333244468594,0.19304785607024075,0.3168307296125255,0.1863378353252585,0.5323988778472227,0.19734705105338524,0.39189332636753477,0.13945420254712895,7
0.12,0.6071688080560392,0.1355531605665642,0.5833635289421196,0.1538719810019247,0.426197895064314,0.1452655288789721,0.37182523343534407,0.1926695352053729,0.3136673560086029,0.17516515770419688,0.5309089491203774,0.1926228206744534,0.39298005079759124,0.13977884648644504,7
0.13,0.609949006766424,0.13436417129595218,0.5892581168895499,0.14937461174106895,0.4375352818792265,0.13569259178090096,0.3701940296805404,0.19703265683293972,0.3183342745295431,0.19228618735423794,0.5328402049359569,0.20037844766568338,0.39336333369967225,0.14196142409649248,7
0.14,0.6218181611257038,0.12764517638837833,0.5958513245828152,0.1491202391998837,0.44139212551174,0.13617913068737456,0.3906032486448323,0.18071940005685125,0.30067440909327303,0.15452255407065404,0.5218142240592482,0.1819753978971814,0.3885375337397653,0.13614168695863726,7
0.15,0.6397372624857247,0.12273830520786225,0.5947933780675212,0.14318375636457495,0.44344576249018886,0.1320652573457685,0.4080038622931544,0.17853062831913283,0.29155598722660425,0.14880047161967072,0.513953579713203,0.17881738165239963,0.3850700451526793,0.13740911180911913,7
0.16,0.646913661372647,0.12965403933337616,0.6200326512435618,0.13950192728162558,0.46707054398760117,0.12876962837064954,0.41960103130376386,0.1829720033181474,0.2923645046097569,0.17898947162119197,0.5108482884076678,0.19139388525803355,0.3774400203905638,0.13534850820408934,7
0.17,0.6545519852516558,0.1480501611509296,0.6463098485636555,0.1452757670735133,0.4831762107324099,0.13512804175363433,0.42547569133859053,0.20316112081631255,0.2899128049833116,0.1871303537276849,0.5068875149348299,0.1961483134881738,0.37629586309930246,0.13764090924184916,7
0.18,0.6410116359377352,0.12904560550542238,0.6233553954487153,0.1302031234534163,0.464071613185152,0.1267884103302358,0.4083737172460792,0.18624348107473757,0.29728687487223,0.17663158352761582,0.5156221610946619,0.19146132465074353,0.37860910694359867,0.13567738987285577,7
0.19,0.6450360014661107,0.1193910773087602,0.6256668529609152,0.13562473161079336,0.4680481562281717,0.12809091772580808,0.41302090258528423,0.17791461043442744,0.2949584293612353,0.17274587334472385,0.5139737109355794,0.18952843972977315,0.37650183351857464,0.13353271485592724,7
0.2,0.6077548889703762,0.1654181766226699,0.6181968362907666,0.18490888578786183,0.4671872102508913,0.15536203700716963,0.3643074020625976,0.21833522660103935,0.31705963062178116,0.17726921812683724,0.5329497698867877,0.19628602166048784,0.38702777522537507,0.14259515935318792,7
0.21,0.6592361306248465,0.12920516797024964,0.6253707341292147,0.1603949694833363,0.4742470992310593,0.14566750243184445,0.4123444654843957,0.1891215336330709,0.29502565528915037,0.17194333632116307,0.5136776895269977,0.19066821357159058,0.36918211053877714,0.13286091546263107,7
