mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
conflict_curve,0.0,0.7242666666666666,0.7333333333333333,0.2,0.9999999999999999
conflict_curve,0.05,0.7089333333333332,0.7333333333333333,0.06666666666666665,0.9999999999999999
conflict_curve,0.1,0.6886666666666665,0.7333333333333333,0.06666666666666665,0.9999999999999999
conflict_curve,0.25,0.6187999999999999,0.7333333333333333,-0.3333333333333333,0.9999999999999999
conflict_curve,0.5,0.5733333333333333,0.6,-0.3333333333333333,0.9999999999999999
conflict_curve,0.75,0.4445333333333333,0.6,-0.46999999999999975,0.8666666666666666
conflict_curve,observed,0.704,0.7333333333333333,0.06666666666666665,0.9999999999999999
leakage_curve,0.0,0.9494666666666667,0.9999999999999999,0.8666666666666666,0.9999999999999999
leakage_curve,0.05,0.9442666666666667,0.9999999999999999,0.8666666666666666,0.9999999999999999
leakage_curve,0.1,0.9410666666666666,0.9999999999999999,0.8666666666666666,0.9999999999999999
leakage_curve,0.25,0.9258666666666667,0.8666666666666666,0.7333333333333333,0.9999999999999999
leakage_curve,0.5,0.9088,0.8666666666666666,0.7333333333333333,0.9999999999999999
leakage_curve,0.75,0.8626666666666665,0.8666666666666666,0.6,0.9999999999999999
leakage_curve,observed,0.9289333333333334,0.9999999999999999,0.7333333333333333,0.9999999999999999
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.7394666666666665,0.8666666666666666,0.06666666666666665,0.9999999999999999
random_matched_control,0.05,0.7521333333333332,0.8666666666666666,0.06666666666666665,0.9999999999999999
random_matched_control,0.1,0.7448666666666666,0.8666666666666666,0.19666666666666688,0.9999999999999999
random_matched_control,0.25,0.7387333333333334,0.7333333333333333,0.06666666666666665,0.9999999999999999
random_matched_control,0.5,0.7468666666666666,0.8666666666666666,0.06666666666666665,0.9999999999999999
random_matched_control,0.75,0.7432666666666666,0.8666666666666666,0.06666666666666665,0.9999999999999999
random_matched_control,observed,0.7358,0.8666666666666666,0.06666666666666665,0.9999999999999999
