fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.6,0.4296304416895508,0.15391439032723933,0.47056331427668124,0.17912172652247024,0.33550509605028217,0.12998395581390165,0.04394335278005079,0.3456402982392381,0.4746143979965076,0.3258783190857849,0.6494175000416039,0.24836101426939872,0.49693193436933053,0.19152213906815313,7
0.61,0.42381420021561106,0.1336804690777746,0.4772115463523895,0.13332009150778987,0.33981002197490223,0.10762894896069845,-0.06044472779380098,0.3914909313546158,0.5278047782491925,0.3622027328943861,0.6842904180406594,0.2635842098800447,0.5159503142403035,0.2024935736256443,7
0.62,0.40254938302442794,0.22375976549284377,0.44747576956895135,0.22361667515556266,0.31795924152819055,0.16498982917162786,-0.048233506331152386,0.503388526483684,0.5181872972682336,0.3666161842821843,0.6751709252931793,0.26966665606167084,0.5085941668481719,0.20821992369652015,7
0.63,0.45749746921641676,0.13561758434529048,0.465019763783655,0.17155705018791015,0.3323997724764563,0.13391261076125904,0.1104532648136296,0.28720330169055724,0.41995056975628714,0.22206631704355015,0.6208742364181747,0.20052442334997897,0.4772263303243374,0.17025562123747406,7
0.64,0.37372197669626994,0.21174025164211566,0.4475558640141389,0.17965153235286244,0.30893521821243614,0.14736054542437002,0.024097331471245327,0.34538694703292094,0.497342647371605,0.3861190335365892,0.6599705636136811,0.2684742438749373,0.49899127813531735,0.19671041318575053,7
0.65,0.3441645036077898,0.24995055716859896,0.37923625277742234,0.2548597306519295,0.2695553434684919,0.19358205574563703,0.0220073813969,0.3076571871405042,0.48153374887125083,0.3126348931800592,0.6572252042274644,0.24052770408552726,0.4999300468937035,0.18758355408551886,7
0.66,0.4365881440477556,0.1596474840275837,0.4954655510163433,0.11960099670529915,0.35692661697244094,0.09792473177763764,0.10105748708611383,0.29684460345448227,0.45678845568111226,0.3718052929827956,0.6328594396377084,0.25623612072913815,0.4740792003846836,0.1735654227597183,7
0.67,0.3637798736191428,0.1983785507229585,0.4153406828118425,0.19531578592649798,0.29068474117248144,0.15220271563729734,0.05909803948495941,0.24184685929637972,0.46458979260767036,0.3042485069579423,0.6464747469765462,0.23331715142875345,0.4976528868177842,0.18051479658755623,7
0.68,0.4385812789540184,0.13323887855052657,0.46098730707019436,0.15299010008964345,0.33234537323437213,0.12055494673384333,0.07784240161897026,0.2486083680126252,0.4398654931103406,0.24029893044005038,0.6349019865875459,0.20710493465982313,0.4878300886695433,0.1700236955905462,7
0.69,0.4651515523939191,0.1254628095576343,0.4849032832613768,0.14589989200766204,0.3476691919302029,0.11389927557313054,0.14424305636616142,0.22579828941011296,0.4263761231589535,0.3054896858098562,0.6170878158932169,0.23059750448405733,0.47115953165149776,0.17456919560635073,7
0.7,0.42294567810529526,0.1653025131899683,0.46667788616071554,0.2060848979549666,0.338705971103908,0.1655833732948358,0.12121947210046183,0.1465536648624175,0.41345730098060424,0.20280567433185642,0.6196410907360314,0.18552427404720714,0.466498737786985,0.14393093756181,7
0.71,0.3649782902136641,0.2431275135931169,0.4128226451361903,0.2295315048305907,0.2979825800472127,0.1661323187232116,0.04644087471407105,0.3627443158435941,0.4580914743192363,0.27340711360408587,0.6435621239253767,0.22636065204862055,0.4917579456337077,0.1825275343372219,7
0.72,0.457107651302179,0.14132106230808256,0.4758337458163949,0.1434355481324397,0.34089116796993096,0.11873678143199616,0.13263319135087212,0.2583545691364331,0.43896644624002645,0.32809677312727176,0.6231847802539955,0.24298498969368515,0.4850417044994165,0.19319232174418377,7
0.73,0.4659539853936631,0.12687598352740817,0.48873415539097226,0.14951787361382837,0.3470190361312015,0.11735108158774896,0.10254113161675694,0.258472191495605,0.450369047618893,0.3320391529173562,0.63245852189421,0.2424035409243536,0.49405421321616166,0.19475751896194596,7
0.74,0.3709234527969108,0.23384694647532847,0.4084273185921727,0.20929759082732444,0.29190498388460695,0.15760212912378269,0.015114958860597423,0.46380694798998356,0.4742189733459435,0.31112819565232847,0.650929618022349,0.2427506402636787,0.49910672662459943,0.19757112757837061,7
0.75,0.39861700032965935,0.17114265595093991,0.4440498284029389,0.1965169756326222,0.309571169594982,0.15469147558713192,0.12126566119091649,0.16845082318824833,0.4213297615405732,0.22680299287167108,0.6223810539238407,0.1990816820639864,0.46896935294736536,0.14971270419851448,7
0.76,0.4384876179811448,0.14730095610272834,0.4850786196235583,0.133619609478863,0.3470163043660105,0.11079328651099497,0.09944019828039206,0.20317658087255558,0.44115977924829053,0.27628769791120733,0.6320552209653642,0.2204774509600348,0.4786251783828094,0.17287934083294568,7
0.77,0.41338211231886063,0.1999133865868856,0.4571482212318244,0.17323325262232864,0.3255473842648703,0.13271174879884995,0.0651074432658135,0.2684698260051635,0.45573437379085124,0.28071031142857017,0.6417528773115274,0.22627907834227928,0.49010537780100444,0.17913159755671337,7
0.78,0.37720173721819633,0.18609384459353814,0.46271559793859335,0.16442831844376707,0.3305958971254735,0.12794801253729232,0.031693255566628976,0.28958713512908735,0.48160309249825195,0.32553090676591806,0.6558095073410829,0.24515943045804772,0.4868236747068359,0.16935868027586037,7
0.79,0.4481749635057035,0.11866918499644562,0.48076592593990986,0.13471227683044773,0.3465311849964174,0.11034892770246825,0.046078076826226985,0.3207834908802816,0.4559658163402739,0.25883973223867207,0.6444365965037383,0.21781912450037677,0.4794909947295104,0.16133679988458224,7
0.8,0.33827160904753734,0.31543793792102554,0.4163403522749173,0.24055031156396484,0.301751970073664,0.16878129505626202,-0.046848968566830705,0.5241530373656582,0.5261059022438984,0.4034668762122777,0.6753254030209787,0.2858585069427292,0.511173968770672,0.2168436776081235,7
0.81,0.458031449748639,0.14796128857919053,0.4952867440661198,0.18237480308622792,0.3500821533809807,0.14029620163134057,0.10109825697956383,0.2633546843070475,0.4275706132073306,0.23184944565009233,0.6259287913824757,0.2043225918658317,0.4762911551204883,0.16530233943538233,7
0.82,0.4406339551643863,0.13932745871472196,0.4616038360855566,0.1481454101597226,0.32848888615482946,0.11725534649841318,0.12537788278524692,0.16278639352747826,0.41038696668648544,0.19909247419625337,0.6174570304866959,0.18436217766634347,0.4780890177388046,0.1541375435808113,7
0.83,0.4626686963064112,0.121979426780529,0.48630565231386275,0.14773939428680694,0.3507647813977573,0.11412297684485853,0.19540148896827783,0.11542860352855971,0.37495725205913166,0.16803840006185333,0.5920604342084526,0.16879566548947653,0.46037360062489274,0.14300856776316087,7
0.84,0.46376274124542755,0.13668281779977107,0.5140544168180801,0.1461086798406563,0.3703146564414897,0.1137664490300043,0.10298934755041891,0.249045606100486,0.42556129094018225,0.22743934431257626,0.6250536941759056,0.20169456791588375,0.4736592001177873,0.1606682925106741,7
0.85,0.3908513172404219,0.18614432836639871,0.43965741347684484,0.19009674310364472,0.3082914324245794,0.15114410309084228,0.022998631052215588,0.3983662023995023,0.506379656878683,0.4522159311240124,0.6599333023284724,0.28753952003612787,0.49708251166122214,0.19744964138257176,7
0.86,0.4220540662450677,0.1711214887862848,0.46376825293038326,0.14383542226025398,0.33215406024722227,0.11660516850686418,0.07630638141968253,0.2584077044148546,0.45955427240478464,0.3165492752605617,0.6408157778836616,0.2388744016357396,0.48348944246772957,0.17836860831604026,7
0.87,0.4196787233329412,0.1740865106293552,0.4754821943902228,0.13347294531436227,0.34134749319442065,0.10898801684574519,-0.056105679121988494,0.4905158052411677,0.5289451726302665,0.3916484395582355,0.6797254294436362,0.27941295376363534,0.5012420280256628,0.1928720112974139,7
0.88,0.4115484000528959,0.1774959342076966,0.48677636123048423,0.13165065224627462,0.3456155460478141,0.11043539677649498,0.05084333576657507,0.30972331815873555,0.47941485672878936,0.36540671628111476,0.6501291002367676,0.25730302118929815,0.4790983303559856,0.17297012443973248,7
0.89,0.41207493294174924,0.20872340267967746,0.46924278207264786,0.1521798962042874,0.33314831719595966,0.12480847867913514,0.03634525105116467,0.3760070428732154,0.4960781561981337,0.4120620967403649,0.655548887904888,0.27818958833667995,0.4953622207884649,0.19648148203296298,7
