mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
leakage_curve,0.0,0.815783661130045,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.05,0.813026928904036,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.1,0.8163965506984757,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.25,0.817183661130045,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.5,0.8172550075752467,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.75,0.7904948260477136,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,observed,0.8183520524474739,0.8666666666666666,0.4666666666666666,0.9999999999999999
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.8279497529131242,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,0.05,0.8191778315843351,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,0.1,0.8279649420159044,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,0.25,0.8255965506984758,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,0.5,0.8242515582737225,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,0.75,0.8240982753492379,0.8666666666666666,0.4666666666666666,0.9999999999999999
random_matched_control,observed,0.8325123146848432,0.8666666666666666,0.4666666666666666,0.9999999999999999
