mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975,dataset,family,task,metric_name,sota_model
random_matched_control,0.1,torch_mlp_basic,0.028,4.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,ecfp_linear,0.033,5.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,ecfp_rf,0.405,2.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,lgbm_advanced,0.144,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,lgbm_basic,0.228,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,torch_mlp_advanced,0.059,4.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,torch_mlp_basic,0.019,5.0,1.5,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,ecfp_linear,0.035,5.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,ecfp_rf,0.411,2.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,lgbm_advanced,0.139,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,lgbm_basic,0.193,3.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,torch_mlp_advanced,0.078,4.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,torch_mlp_basic,0.027,4.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,ecfp_linear,0.044,5.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,ecfp_rf,0.356,2.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_advanced,0.148,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_basic,0.216,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_advanced,0.071,4.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_basic,0.033,4.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_linear,0.036,5.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_rf,0.395,2.0,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_advanced,0.152,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_basic,0.237,2.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_advanced,0.058,4.5,1.0,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_basic,0.019,4.5,1.5,6.0,tdc/PAMPA_NCATS,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,ecfp_linear,0.0,6.0,6.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_rf,0.0,3.0,3.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_basic,0.0,2.0,2.0,2.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_linear,0.081,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_rf,0.295,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_advanced,0.304,2.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_basic,0.213,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_advanced,0.063,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_basic,0.044,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_linear,0.087,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_rf,0.308,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_advanced,0.296,2.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_basic,0.213,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_advanced,0.048,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_basic,0.048,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_linear,0.081,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_rf,0.278,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_advanced,0.281,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_basic,0.255,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_advanced,0.044,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_basic,0.061,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_linear,0.085,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_rf,0.318,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_advanced,0.265,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_basic,0.233,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_advanced,0.052,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_basic,0.047,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_linear,0.086,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_rf,0.271,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_advanced,0.302,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_basic,0.231,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_advanced,0.052,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_basic,0.058,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_linear,0.0,5.0,5.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_rf,0.0,6.0,6.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_advanced,0.0,4.0,4.0,4.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_basic,0.0,2.0,2.0,2.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_advanced,1.0,1.0,1.0,1.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_basic,0.0,3.0,3.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_linear,0.079,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_rf,0.278,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_advanced,0.305,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_basic,0.226,3.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_advanced,0.054,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_basic,0.058,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_linear,0.0,6.0,6.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_rf,0.178,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_advanced,0.517,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_basic,0.305,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_linear,0.0,6.0,6.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_rf,0.227,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_advanced,0.524,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_basic,0.249,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_linear,0.0,6.0,5.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.194,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.551,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.255,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.0,6.0,5.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.24,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.541,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.219,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.0,4.0,3.9750000000000014,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.0,6.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.239,3.0,1.0,4.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.539,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.222,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.0,4.0,3.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.0,6.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.345,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.547,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.103,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.004,4.0,3.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.001,5.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.0,6.0,5.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.193,3.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.532,1.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.275,2.0,1.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,6.0,6.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,3.0,3.0,3.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,2.0,2.0,2.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.0295,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.2205,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.4165,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.2745,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.0275,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.0315,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.0385,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.208,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.3995,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.2835,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.032,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_basic,0.0385,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_linear,0.0405,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_rf,0.2245,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_advanced,0.395,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_basic,0.282,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_advanced,0.025,4.0,1.9750000000000012,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_basic,0.033,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_linear,0.043,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_rf,0.2135,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_advanced,0.401,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_basic,0.2785,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_advanced,0.0295,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_basic,0.0345,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_linear,0.038,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_rf,0.208,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_advanced,0.407,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_basic,0.2945,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_advanced,0.0215,4.0,2.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_basic,0.031,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_linear,0.038,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_rf,0.2205,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_advanced,0.3995,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_basic,0.284,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_advanced,0.023,4.0,2.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_basic,0.035,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_linear,0.0425,6.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_rf,0.2015,3.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_advanced,0.4015,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_basic,0.2855,2.0,1.0,5.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,torch_mlp_advanced,0.0295,4.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,torch_mlp_basic,0.0395,5.0,1.0,6.0,tdc/PPBR_AZ,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,ecfp_rf,1.0,1.0,1.0,1.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,lgbm_advanced,0.0,2.0,2.0,2.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,lgbm_basic,0.0,3.0,3.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,torch_mlp_advanced,0.0,5.0,5.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,ecfp_linear,0.062,4.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,ecfp_rf,0.65,1.0,1.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,lgbm_advanced,0.254,2.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,lgbm_basic,0.018,3.0,2.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,torch_mlp_advanced,0.007,5.0,3.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.0,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,ecfp_linear,0.063,4.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,ecfp_rf,0.638,1.0,1.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,lgbm_advanced,0.251,2.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,lgbm_basic,0.035,3.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,torch_mlp_advanced,0.003,5.0,3.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.05,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,ecfp_linear,0.061,4.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,ecfp_rf,0.65,1.0,1.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,lgbm_advanced,0.222,2.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,lgbm_basic,0.039,3.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,torch_mlp_advanced,0.01,5.0,2.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.1,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,ecfp_linear,0.054,4.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,ecfp_rf,0.605,1.0,1.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,lgbm_advanced,0.248,2.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,lgbm_basic,0.063,3.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,torch_mlp_advanced,0.012,5.0,2.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.25,torch_mlp_basic,0.0,5.0,4.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,ecfp_linear,0.073,4.0,1.0,5.512499999999989,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,ecfp_rf,0.528,1.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,lgbm_advanced,0.196,2.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,lgbm_basic,0.139,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,torch_mlp_advanced,0.029,6.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.5,torch_mlp_basic,0.001,5.0,3.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.75,ecfp_linear,0.055,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
