mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.5999999999999998,0.6,0.6,0.6
conflict_curve,0.0,0.2717333333333333,0.3333333333333333,-0.3333333333333333,0.9999999999999999
conflict_curve,0.05,0.2928,0.3333333333333333,-0.3333333333333333,0.8666666666666666
conflict_curve,0.1,0.2928,0.3333333333333333,-0.4666666666666666,0.8666666666666666
conflict_curve,0.25,0.26946666666666663,0.2,-0.3333333333333333,0.9999999999999999
conflict_curve,0.5,0.7203999999999998,0.7333333333333333,0.3333333333333333,0.9999999999999999
conflict_curve,0.75,0.7059999999999998,0.7333333333333333,0.3333333333333333,0.9999999999999999
conflict_curve,observed,0.27959999999999996,0.3333333333333333,-0.4666666666666666,0.8666666666666666
leakage_curve,0.0,0.3711999999999999,0.3333333333333333,-0.2,0.8666666666666666
leakage_curve,0.05,0.3927999999999999,0.4666666666666666,-0.2,0.9999999999999999
leakage_curve,0.1,0.41146666666666665,0.4666666666666666,-0.2,0.9999999999999999
leakage_curve,0.25,0.36279999999999996,0.3333333333333333,-0.2,0.9999999999999999
leakage_curve,0.5,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.8666666666666666
leakage_curve,0.75,0.3,0.3333333333333333,-0.3333333333333333,0.8666666666666666
leakage_curve,observed,0.40413333333333334,0.4666666666666666,-0.2,0.9999999999999999
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.47766666666666663,0.6,-0.2,0.9999999999999999
random_matched_control,0.05,0.4455999999999999,0.4666666666666666,-0.3333333333333333,0.9999999999999999
random_matched_control,0.1,0.4523333333333333,0.4666666666666666,-0.2,0.9999999999999999
random_matched_control,0.25,0.4564,0.6,-0.3333333333333333,0.9999999999999999
random_matched_control,0.5,0.44813333333333333,0.4666666666666666,-0.3333333333333333,0.9999999999999999
random_matched_control,0.75,0.44279999999999997,0.4666666666666666,-0.3333333333333333,0.9999999999999999
random_matched_control,observed,0.44179999999999997,0.4666666666666666,-0.3333333333333333,0.9999999999999999
