mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
random_matched_control,0.1,ecfp_rf,0.288,2.0,1.0,6.0
random_matched_control,0.1,lgbm_advanced,0.192,3.0,1.0,6.0
random_matched_control,0.1,lgbm_basic,0.2785,2.5,1.0,5.0
random_matched_control,0.1,torch_mlp_advanced,0.1735,3.0,1.0,5.0
random_matched_control,0.1,torch_mlp_basic,0.0635,4.0,1.0,6.0
random_matched_control,0.25,ecfp_linear,0.002,6.0,3.0,6.0
random_matched_control,0.25,ecfp_rf,0.296,3.0,1.0,6.0
random_matched_control,0.25,lgbm_advanced,0.185,3.0,1.0,6.0
random_matched_control,0.25,lgbm_basic,0.2865,2.0,1.0,5.0
random_matched_control,0.25,torch_mlp_advanced,0.1735,3.0,1.0,5.0
random_matched_control,0.25,torch_mlp_basic,0.057,4.0,1.0,6.0
random_matched_control,0.5,ecfp_linear,0.0025,6.0,3.0,6.0
random_matched_control,0.5,ecfp_rf,0.321,2.0,1.0,6.0
random_matched_control,0.5,lgbm_advanced,0.1845,3.0,1.0,6.0
random_matched_control,0.5,lgbm_basic,0.2495,3.0,1.0,6.0
random_matched_control,0.5,torch_mlp_advanced,0.1785,3.0,1.0,5.0
random_matched_control,0.5,torch_mlp_basic,0.064,4.0,1.0,6.0
random_matched_control,0.75,ecfp_linear,0.0035,6.0,3.0,6.0
random_matched_control,0.75,ecfp_rf,0.3125,2.0,1.0,6.0
random_matched_control,0.75,lgbm_advanced,0.1885,3.0,1.0,6.0
random_matched_control,0.75,lgbm_basic,0.256,3.0,1.0,6.0
random_matched_control,0.75,torch_mlp_advanced,0.184,3.0,1.0,5.0
random_matched_control,0.75,torch_mlp_basic,0.0555,4.0,1.0,6.0
random_matched_control,observed,ecfp_linear,0.0025,6.0,3.0,6.0
random_matched_control,observed,ecfp_rf,0.3065,2.0,1.0,6.0
random_matched_control,observed,lgbm_advanced,0.193,3.0,1.0,6.0
random_matched_control,observed,lgbm_basic,0.2525,3.0,1.0,5.0
random_matched_control,observed,torch_mlp_advanced,0.18,3.0,1.0,5.0
random_matched_control,observed,torch_mlp_basic,0.0655,4.0,1.0,6.0
