mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
random_matched_control,0.25,torch_mlp_basic,0.019,5.0,1.5,6.0
random_matched_control,0.5,ecfp_linear,0.035,5.0,1.0,6.0
random_matched_control,0.5,ecfp_rf,0.411,2.0,1.0,6.0
random_matched_control,0.5,lgbm_advanced,0.139,2.5,1.0,6.0
random_matched_control,0.5,lgbm_basic,0.193,3.0,1.0,6.0
random_matched_control,0.5,torch_mlp_advanced,0.078,4.0,1.0,6.0
random_matched_control,0.5,torch_mlp_basic,0.027,4.5,1.0,6.0
random_matched_control,0.75,ecfp_linear,0.044,5.0,1.0,6.0
random_matched_control,0.75,ecfp_rf,0.356,2.0,1.0,6.0
random_matched_control,0.75,lgbm_advanced,0.148,2.5,1.0,6.0
random_matched_control,0.75,lgbm_basic,0.216,2.5,1.0,6.0
random_matched_control,0.75,torch_mlp_advanced,0.071,4.0,1.0,6.0
random_matched_control,0.75,torch_mlp_basic,0.033,4.5,1.0,6.0
random_matched_control,observed,ecfp_linear,0.036,5.0,1.0,6.0
random_matched_control,observed,ecfp_rf,0.395,2.0,1.0,6.0
random_matched_control,observed,lgbm_advanced,0.152,2.5,1.0,6.0
random_matched_control,observed,lgbm_basic,0.237,2.5,1.0,6.0
random_matched_control,observed,torch_mlp_advanced,0.058,4.5,1.0,6.0
random_matched_control,observed,torch_mlp_basic,0.019,4.5,1.5,6.0
