mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
random_matched_control,0.05,ecfp_rf,0.1715,3.0,1.0,5.5
random_matched_control,0.05,lgbm_advanced,0.3025,2.0,1.0,5.0
random_matched_control,0.05,lgbm_basic,0.05,3.0,1.0,5.0
random_matched_control,0.05,torch_mlp_advanced,0.01,4.0,1.5,6.0
random_matched_control,0.05,torch_mlp_basic,0.0105,4.0,1.5,6.0
random_matched_control,0.1,ecfp_linear,0.013,6.0,2.0,6.0
random_matched_control,0.1,ecfp_rf,0.1615,3.0,1.0,6.0
random_matched_control,0.1,lgbm_advanced,0.3015,2.0,1.0,5.0
random_matched_control,0.1,lgbm_basic,0.0605,3.0,1.0,5.0
random_matched_control,0.1,torch_mlp_advanced,0.016,4.0,1.5,6.0
random_matched_control,0.1,torch_mlp_basic,0.0105,4.0,1.5,6.0
random_matched_control,0.25,ecfp_linear,0.0125,6.0,2.0,6.0
random_matched_control,0.25,ecfp_rf,0.158,3.0,1.0,5.5
random_matched_control,0.25,lgbm_advanced,0.3045,2.0,1.0,5.0
random_matched_control,0.25,lgbm_basic,0.049,3.0,1.0,5.0
random_matched_control,0.25,torch_mlp_advanced,0.015,4.0,1.5,6.0
random_matched_control,0.25,torch_mlp_basic,0.0125,4.0,1.5,6.0
random_matched_control,0.5,ecfp_linear,0.0085,6.0,2.0,6.0
random_matched_control,0.5,ecfp_rf,0.178,3.0,1.0,5.5
random_matched_control,0.5,lgbm_advanced,0.298,2.0,1.0,4.5
random_matched_control,0.5,lgbm_basic,0.043,3.0,1.0,5.0
random_matched_control,0.5,torch_mlp_advanced,0.01,4.0,1.5,6.0
random_matched_control,0.5,torch_mlp_basic,0.008,4.0,1.5,6.0
random_matched_control,0.75,ecfp_linear,0.0075,6.0,2.0,6.0
random_matched_control,0.75,ecfp_rf,0.16,3.0,1.0,5.5
random_matched_control,0.75,lgbm_advanced,0.308,2.0,1.0,5.0
random_matched_control,0.75,lgbm_basic,0.054,3.0,1.0,5.0
random_matched_control,0.75,torch_mlp_advanced,0.0095,4.0,1.9875000000000007,6.0
random_matched_control,0.75,torch_mlp_basic,0.012,4.0,1.5,6.0
random_matched_control,observed,ecfp_linear,0.011,6.0,2.0,6.0
random_matched_control,observed,ecfp_rf,0.1635,3.0,1.0,5.5
random_matched_control,observed,lgbm_advanced,0.2955,2.0,1.0,5.0
random_matched_control,observed,lgbm_basic,0.059,3.0,1.0,5.0
random_matched_control,observed,torch_mlp_advanced,0.0095,4.0,2.0,6.0
random_matched_control,observed,torch_mlp_basic,0.012,4.0,1.5,6.0
