mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
random_matched_control,0.05,lgbm_basic,0.0595,3.0,1.0,5.0
random_matched_control,0.05,torch_mlp_advanced,0.0085,4.0,2.0,6.0
random_matched_control,0.05,torch_mlp_basic,0.0105,4.0,2.0,6.0
random_matched_control,0.1,ecfp_linear,0.014,5.5,1.5,6.0
random_matched_control,0.1,ecfp_rf,0.3535,2.5,1.0,5.5
random_matched_control,0.1,lgbm_advanced,0.112,3.0,1.0,5.0
random_matched_control,0.1,lgbm_basic,0.0625,3.0,1.0,5.0
random_matched_control,0.1,torch_mlp_advanced,0.008,4.0,2.0,6.0
random_matched_control,0.1,torch_mlp_basic,0.007,4.0,2.0,6.0
random_matched_control,0.25,ecfp_linear,0.0095,5.5,2.0,6.0
random_matched_control,0.25,ecfp_rf,0.3455,2.5,1.0,5.5
random_matched_control,0.25,lgbm_advanced,0.107,3.0,1.0,4.5
random_matched_control,0.25,lgbm_basic,0.066,3.0,1.0,5.0
random_matched_control,0.25,torch_mlp_advanced,0.0125,4.0,1.5,6.0
random_matched_control,0.25,torch_mlp_basic,0.01,4.0,2.0,6.0
random_matched_control,0.5,ecfp_linear,0.01,5.0,2.0,6.0
random_matched_control,0.5,ecfp_rf,0.3545,2.5,1.0,5.5
random_matched_control,0.5,lgbm_advanced,0.1095,3.0,1.0,5.0
random_matched_control,0.5,lgbm_basic,0.0575,3.0,1.0,5.0
random_matched_control,0.5,torch_mlp_advanced,0.013,4.0,1.9875000000000007,6.0
random_matched_control,0.5,torch_mlp_basic,0.006,4.0,2.0,6.0
random_matched_control,0.75,ecfp_linear,0.01,5.0,2.0,6.0
random_matched_control,0.75,ecfp_rf,0.34,2.5,1.0,5.5
random_matched_control,0.75,lgbm_advanced,0.1125,3.0,1.0,5.0
random_matched_control,0.75,lgbm_basic,0.073,3.0,1.0,5.0
random_matched_control,0.75,torch_mlp_advanced,0.007,4.0,2.0,6.0
random_matched_control,0.75,torch_mlp_basic,0.0095,4.0,2.0,6.0
random_matched_control,observed,ecfp_linear,0.0115,5.5,2.0,6.0
random_matched_control,observed,ecfp_rf,0.3415,2.5,1.0,5.5
random_matched_control,observed,lgbm_advanced,0.116,3.0,1.0,5.0
random_matched_control,observed,lgbm_basic,0.064,3.0,1.0,5.0
random_matched_control,observed,torch_mlp_advanced,0.0095,4.0,2.0,6.0
random_matched_control,observed,torch_mlp_basic,0.0105,4.0,2.0,6.0
