mode,target_rate,mean_kendall_tau,median_kendall_tau,ci_lower,ci_upper
clean_reference,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
conflict_curve,0.0,0.20438814142293038,0.34641016151377546,-0.7006490497453707,0.8563488385776752
conflict_curve,0.05,0.1976583682645416,0.34641016151377546,-0.7351909993171266,0.8563488385776752
conflict_curve,0.1,0.23156933258001713,0.34641016151377546,-0.6319195681773075,0.8563488385776752
conflict_curve,0.25,-0.4210079274705104,-0.5449492609130661,-0.8563488385776752,0.5449492609130661
conflict_curve,0.5,-0.6047342024396791,-0.6024640760767093,-0.8563488385776752,-0.02140872096444011
conflict_curve,0.75,-0.5321434576247842,-0.5773502691896257,-0.8563488385776752,0.0778498944161523
conflict_curve,observed,0.2003292272774582,0.34641016151377546,-0.7745966692414834,0.8563488385776752
leakage_curve,0.0,0.808632758449746,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.05,0.8030561573424215,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.1,0.7946187191141405,0.8666666666666666,0.4666666666666666,0.9999999999999999
leakage_curve,0.25,0.7878327584497459,0.8666666666666666,0.3333333333333333,0.9999999999999999
leakage_curve,0.5,0.7577731518057998,0.7333333333333333,0.3333333333333333,0.9999999999999999
leakage_curve,0.75,0.6743696217944396,0.7333333333333333,0.06666666666666665,0.9999999999999999
leakage_curve,observed,0.7998327584497458,0.8666666666666666,0.4633333333333335,0.9999999999999999
observed_composition,observed,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
random_matched_control,0.0,0.5949634448244673,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,0.05,0.5922430558922237,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,0.1,0.5905813712616331,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,0.25,0.5925199190533855,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,0.5,0.5909504737097869,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,0.75,0.5872606310748383,0.7333333333333333,-0.5773502691896257,0.9999999999999999
random_matched_control,observed,0.5852343566197913,0.7333333333333333,-0.5773502691896257,0.9999999999999999
