fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.2,0.4804619571181891,0.16791783959135506,0.5077692325290111,0.1424566047378282,0.35981099935889127,0.11755249703428848,0.23275297534336595,0.20032145698783216,0.38091513914894326,0.22632846991278763,0.5862125372349097,0.2085225816559881,0.4524915409716033,0.16092615446815625,7
0.21,0.5135063296137105,0.14981752426637643,0.5232526168155753,0.1315531260637325,0.36890904751493736,0.11133544664663439,0.2735690797139108,0.1786020455149452,0.35772436777505195,0.20632684874897228,0.5694865769311755,0.19742755856762964,0.4387766776026045,0.14494930722193908,7
0.22,0.45163589008229266,0.2265727253514177,0.4539435527807302,0.24113657703973057,0.329316143265383,0.17645573679556809,0.15490972976767825,0.3220145822158049,0.4126224578790071,0.23248172849730994,0.6098542934637508,0.21790723957678834,0.47455775656267896,0.17413660777526657,7
0.23,0.4952421416921712,0.1571591873217731,0.5067635761483595,0.14571943741881613,0.3587519810769355,0.1219592880673819,0.25158356926173886,0.1884161762847844,0.3702430534092786,0.21615686989148117,0.5786809790024707,0.20314184110703867,0.44516056668483023,0.148950788294576,7
0.24,0.4334016436858266,0.20007182614775595,0.44687023352596905,0.1982218034762563,0.3197628362575549,0.15175368023194105,0.1784755581320027,0.2432942664357346,0.4144466306411897,0.27423784734360757,0.607733977278933,0.2293985994266433,0.4684303531208405,0.1679274582943744,7
0.25,0.43960401585080716,0.20216281270412756,0.4321628108467323,0.2256892011964078,0.31076010188520503,0.1647751264944151,0.2064196587308931,0.21678115015640767,0.38404850543841906,0.19343065474395651,0.5925992735508517,0.19584102608065945,0.47051999719592114,0.1650326500746895,7
0.26,0.45309611846136677,0.15881389347968083,0.48597290851175495,0.14116832593193357,0.3411032848763106,0.11511203288355842,0.19495454460920555,0.19717279763494186,0.3952289239589053,0.2171010959738249,0.5994086541277753,0.2047630033353357,0.458852352783422,0.1532591459816499,7
0.27,0.4187929430470795,0.20076324443648594,0.4603749523234762,0.1566538604379521,0.32640066151785607,0.1248561252140251,0.1481981825038967,0.2552451488819147,0.4311978080465305,0.29045233820298033,0.6191874326413852,0.2361613569640128,0.477013271175177,0.16946420696356787,7
0.28,0.4458815375449477,0.17683117301889079,0.42744714190457317,0.21729018004791928,0.29733079425661363,0.16908395932417047,0.16336225925288236,0.22482679412150883,0.414556830319789,0.24599409409797587,0.6115708659510624,0.2174723521422116,0.4813344911512544,0.17386566823692828,7
0.29,0.4788365254322245,0.14568197983451564,0.49313335961663857,0.15190846039348746,0.34827302663778037,0.11663453466481576,0.22920906381227749,0.1711124954557734,0.3679364590351629,0.17091915896425322,0.5829955145031089,0.18090919625184296,0.4466362994330829,0.13938546609281108,7
