scenario,dataset,source,fraction,fraction_pct,noise_types,pearson_r,spearman_r,kendall_tau,mse,rmse,mae,r2,n_train,n_test,n_conflicts_train_added,n_conflicts_test_added,n_cliffs_train_modified,n_cliffs_test_modified,n_contam_train_to_test,n_contam_test_to_train,n_overlap_smiles,frac_overlap_train,frac_overlap_test
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.29,28.999999999999996,conflicts,0.7733792867037604,0.7759028271066749,0.5823700174533852,0.04128725126884229,0.203192645705602,0.15503038543542494,0.5902447764027924,16896.0,3275.0,3799.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.3,30.0,conflicts,0.7706713501966906,0.7681066997013649,0.575238313143252,0.04194488049978919,0.20480449335839582,0.15671327353386422,0.5837181367188844,17027.0,3275.0,3930.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.31,31.0,conflicts,0.7508303844366425,0.7469780846483877,0.555628365678383,0.044860037550865775,0.21180188278404366,0.161955233232726,0.5547866677405584,17158.0,3275.0,4061.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.32,32.0,conflicts,0.7675166282905126,0.7694603464493691,0.5740891338690789,0.04261671670769596,0.20643816679019403,0.15789968603634205,0.5770504999271058,17289.0,3275.0,4192.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.33,33.0,conflicts,0.7677026300466664,0.7729869343447003,0.5781084620936876,0.04275026501148765,0.20676137214549445,0.15807291033934143,0.575725100114828,17420.0,3275.0,4323.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.34,34.0,conflicts,0.758660730989846,0.7586392867078044,0.5637457739388546,0.045188738268497744,0.21257642924016235,0.16406680475713972,0.5515244782774518,17550.0,3275.0,4453.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.35,35.0,conflicts,0.7670206970741572,0.7691303804650825,0.5730851415834257,0.043601219531060866,0.20880905040505515,0.16055805665011438,0.5672798040797802,17681.0,3275.0,4584.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.36,36.0,conflicts,0.7673790615580199,0.7683593002508902,0.5719460395552425,0.043168167790074576,0.20776950640090228,0.16009752225139215,0.5715776250173272,17812.0,3275.0,4715.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.37,37.0,conflicts,0.7615893528471367,0.7621965356580286,0.5660247244578872,0.04407096880696662,0.20993086673228076,0.16233622272835346,0.5626177785472486,17943.0,3275.0,4846.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.38,38.0,conflicts,0.7638537896657165,0.7639972523300309,0.5678979725179959,0.04368122853255668,0.2090005467278894,0.16215430483861018,0.5664857549413613,18074.0,3275.0,4977.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.39,39.0,conflicts,0.7622967663716997,0.7653632740493717,0.569322969747224,0.04387147173989541,0.20945517835540714,0.16075237143981472,0.5645976866983742,18205.0,3275.0,5108.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.4,40.0,conflicts,0.7579567440011428,0.7651099173161268,0.5672451909166549,0.04485577436678613,0.21179181846045453,0.16526589460580365,0.5548289777004638,18336.0,3275.0,5239.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.41,41.0,conflicts,0.7535391383889913,0.7581742062196402,0.5619800165026372,0.045560142133701347,0.21344821885811402,0.16493536704948486,0.5478384815313759,18467.0,3275.0,5370.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.42,42.0,conflicts,0.744840140373357,0.744341740384508,0.5488071898372696,0.047217067146582276,0.21729488522876528,0.16886662567276345,0.531394333319233,18598.0,3275.0,5501.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.43,43.0,conflicts,0.7521909444735423,0.7548760722383434,0.5585985406260512,0.04591853187815417,0.21428609819153965,0.16728134214442336,0.5442816433946595,18729.0,3275.0,5632.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.44,44.0,conflicts,0.7375801520825654,0.7264789687136196,0.5341406913774099,0.049082343019966605,0.2215453520613028,0.17282122585405,0.5128824075048385,18860.0,3275.0,5763.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.45,45.0,conflicts,0.7369679909042384,0.7362437557802909,0.539539482608626,0.04894476776823748,0.22123464414109623,0.17408218871152567,0.5142477727520098,18991.0,3275.0,5894.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.46,46.0,conflicts,0.7495601988474334,0.7433566895573333,0.548554138993525,0.04708210135994996,0.21698410393379042,0.1679755561853977,0.5327338009364737,19122.0,3275.0,6025.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.47,47.0,conflicts,0.7366231637747541,0.7328763366151586,0.5374706613300481,0.04933435755034598,0.22211338894885643,0.17453012146735483,0.5103812899183724,19253.0,3275.0,6156.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.48,48.0,conflicts,0.7392199585759808,0.7412224152418918,0.542459271326345,0.04903922989531595,0.22144802978422715,0.1734512527263523,0.5133102836043195,19384.0,3275.0,6287.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.49,49.0,conflicts,0.7379246972385592,0.7352065446744035,0.5373295798861905,0.0500641113022046,0.22375010905517925,0.1765540555592378,0.5031388506041963,19515.0,3275.0,6418.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.5,50.0,conflicts,0.7247733709961058,0.7198718565947997,0.5249920449439796,0.051355817803249236,0.22661822036908072,0.17885851724225943,0.4903193126138594,19646.0,3275.0,6549.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.51,51.0,conflicts,0.7187807932962453,0.7116179983902979,0.5168242504535588,0.052904087509871356,0.2300088857193812,0.18160034820624704,0.4749535137212484,19777.0,3275.0,6680.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.52,52.0,conflicts,0.7316683763977043,0.726663116274268,0.5311488690124304,0.05085710556741598,0.22551520030236538,0.17703823299655708,0.49526878097090477,19908.0,3275.0,6811.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.53,53.0,conflicts,0.7235476558042734,0.7220132377048721,0.526274841035351,0.05281044111316786,0.22980522429476632,0.1814755490944049,0.47588290715484005,20039.0,3275.0,6942.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.54,54.0,conflicts,0.72164913155599,0.7149034700948558,0.5203527794753299,0.053880306542502455,0.23212131858685978,0.18280785929881047,0.46526503033467137,20170.0,3275.0,7073.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.55,55.00000000000001,conflicts,0.7345525238302906,0.7338410171135222,0.5371060143177494,0.051100977511842116,0.22605525322770562,0.17744976197764215,0.4928484744586903,20301.0,3275.0,7204.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.56,56.00000000000001,conflicts,0.7235788592542974,0.7252811412477562,0.5272568126723597,0.051680785870489805,0.22733408426914298,0.1796215958925987,0.48709416783037507,20432.0,3275.0,7335.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.57,56.99999999999999,conflicts,0.7110299169796431,0.7032166691582534,0.5083978066493994,0.05489540641690023,0.23429768760468003,0.18771045125091024,0.4551906741296786,20563.0,3275.0,7466.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.58,57.99999999999999,conflicts,0.7202889992059235,0.7159175447460785,0.5211361920432056,0.053613535567965,0.23154596858499826,0.18213964043597644,0.4679125982148643,20694.0,3275.0,7597.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.59,59.0,conflicts,0.7241414987879228,0.7154494343986834,0.5205625354844514,0.05376244792740904,0.23186730672393002,0.1858768244231668,0.4664347178700803,20825.0,3275.0,7728.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.6,60.0,conflicts,0.7105828280479624,0.7043902601416335,0.5105285843292482,0.05579707742506932,0.23621405001622856,0.18727294623357857,0.4462420424283897,20956.0,3275.0,7859.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.61,61.0,conflicts,0.7086107291480707,0.6988257596845308,0.5049431774315537,0.05703994501195739,0.23883036869702604,0.19028036561882036,0.4339072061213922,21087.0,3275.0,7990.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.62,62.0,conflicts,0.7046308970604495,0.694286823020132,0.5014542109310761,0.05648135366769947,0.23765806038865897,0.18935054799833292,0.4394509445426177,21218.0,3275.0,8121.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.63,63.0,conflicts,0.6913626687173533,0.6784753644941831,0.48748290129349275,0.06046339530286433,0.24589305663817415,0.197572119061615,0.3999311821354333,21349.0,3275.0,8252.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.64,64.0,conflicts,0.7053408322562777,0.6941448294137168,0.5011168098060834,0.05699142036560297,0.23872875898308307,0.19037630078250456,0.4343887888547028,21480.0,3275.0,8383.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.65,65.0,conflicts,0.7076466855919645,0.70661147987013,0.5115889345461776,0.05668693313844831,0.23809017858460335,0.18957129135502404,0.437410671591164,21611.0,3275.0,8514.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.66,66.0,conflicts,0.7119557203435178,0.7081580776467558,0.5129019623755187,0.05587389290300699,0.23637659127546237,0.18851462746223432,0.44547968740666344,21742.0,3275.0,8645.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.67,67.0,conflicts,0.7073785597893674,0.6995842500461756,0.5045901005905769,0.05727452068120171,0.23932095746340667,0.19056164948372742,0.43157916046933864,21872.0,3275.0,8775.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
conflicts,novartis-adme-novartis-cyp3a4-reg,runs/polaris/novartis-adme-novartis-cyp3a4-reg/records.csv::resplit_train,0.68,68.0,conflicts,0.6922352082215739,0.6848758330838932,0.4923578168842596,0.0592463092416061,0.24340564751378738,0.194383619855678,0.41201014975477346,22003.0,3275.0,8906.0,0.0,0.0,0.0,0.0,0.0,93.0,0.007202044451328119,0.028536360846885548
