mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975
random_matched_control,0.25,torch_mlp_basic,0.014,5.0,2.0,6.0
random_matched_control,0.5,ecfp_linear,0.143,4.0,1.0,6.0
random_matched_control,0.5,ecfp_rf,0.323,2.0,1.0,6.0
random_matched_control,0.5,lgbm_advanced,0.183,3.0,1.0,6.0
random_matched_control,0.5,lgbm_basic,0.222,2.5,1.0,6.0
random_matched_control,0.5,torch_mlp_advanced,0.077,5.0,1.0,6.0
random_matched_control,0.5,torch_mlp_basic,0.028,5.0,1.0,6.0
random_matched_control,0.75,ecfp_linear,0.127,4.0,1.0,6.0
random_matched_control,0.75,ecfp_rf,0.337,2.0,1.0,6.0
random_matched_control,0.75,lgbm_advanced,0.164,3.0,1.0,6.0
random_matched_control,0.75,lgbm_basic,0.232,2.5,1.0,6.0
random_matched_control,0.75,torch_mlp_advanced,0.083,5.0,1.0,6.0
random_matched_control,0.75,torch_mlp_basic,0.029,5.0,1.0,6.0
random_matched_control,observed,ecfp_linear,0.127,4.0,1.0,6.0
random_matched_control,observed,ecfp_rf,0.329,2.0,1.0,6.0
random_matched_control,observed,lgbm_advanced,0.164,3.0,1.0,6.0
random_matched_control,observed,lgbm_basic,0.228,3.0,1.0,6.0
random_matched_control,observed,torch_mlp_advanced,0.102,5.0,1.0,6.0
random_matched_control,observed,torch_mlp_basic,0.023,5.0,1.5,6.0
